Id,Total words,Average words per sentence,Total OOV words,Average OOV words,Most frequent unigrams 1,Most frequent unigrams 2,Most frequent unigrams 3,Most frequent unigrams 4,Most frequent unigrams 5,Most frequent unigrams 6,Most frequent bigrams 1,Most frequent bigrams 2,Most frequent bigrams 3,Most frequent bigrams 4,Most frequent bigrams 5,Most frequent bigrams 6,Most frequent trigrams 1,Most frequent trigrams 2,Most frequent trigrams 3,Most frequent trigrams 4,Most frequent trigrams 5,Most frequent trigrams 6
19045,86,14.333333333333334,19,0.05813953488372093,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1
19046,118,14.75,31,0.07627118644067797,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19047,158,15.8,44,0.07792207792207792,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
19048,72,24.0,15,0.09722222222222222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19049,61,15.25,12,0.08196721311475409,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19050,96,24.0,19,0.052083333333333336,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19051,55,27.5,19,0.24074074074074073,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19052,91,18.2,21,0.04395604395604396,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19053,95,19.0,19,0.09375,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19054,170,15.454545454545455,37,0.0650887573964497,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19055,62,15.5,17,0.08064516129032258,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19056,109,12.11111111111111,29,0.05714285714285714,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19057,123,17.571428571428573,26,0.058333333333333334,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19058,193,21.444444444444443,30,0.09326424870466321,5,4,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
19059,891,25.457142857142856,280,0.154776299879081,6,5,4,4,4,4,3,2,2,1,1,1,1,1,1,1,1,1
19060,289,18.0625,91,0.15384615384615385,7,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
19061,74,18.5,18,0.0684931506849315,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19062,333,25.615384615384617,64,0.060240963855421686,7,3,3,3,3,2,2,2,2,2,1,1,2,1,1,1,1,1
19063,516,18.428571428571427,143,0.12352941176470589,8,6,6,5,5,3,2,2,2,2,2,2,2,1,1,1,1,1
19064,79,19.75,17,0.09090909090909091,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19065,192,24.0,29,0.08333333333333333,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
19066,128,18.285714285714285,33,0.0873015873015873,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19067,368,18.4,68,0.057534246575342465,6,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19068,63,15.75,14,0.0967741935483871,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19069,266,26.6,67,0.14015151515151514,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
19070,125,31.25,32,0.096,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19071,123,13.666666666666666,34,0.03361344537815126,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19072,88,29.333333333333332,19,0.09195402298850575,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19073,107,21.4,49,0.21153846153846154,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
19074,49,12.25,14,0.061224489795918366,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19075,346,28.833333333333332,80,0.14035087719298245,5,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19076,120,24.0,34,0.1092436974789916,4,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
19077,903,22.024390243902438,311,0.18928164196123148,13,9,9,8,8,6,5,2,2,2,2,1,2,1,1,1,1,1
19078,81,20.25,19,0.0759493670886076,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19079,73,18.25,23,0.08450704225352113,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19080,912,28.5,273,0.16494845360824742,13,4,4,4,4,4,3,2,2,2,2,2,2,2,1,1,1,1
19081,62,20.666666666666668,14,0.11290322580645161,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19082,102,17.0,22,0.04950495049504951,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1
19083,731,15.553191489361701,199,0.11080332409972299,7,6,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1
19084,77,25.666666666666668,19,0.09090909090909091,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19085,228,10.857142857142858,47,0.05829596412556054,5,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19086,97,19.4,26,0.10309278350515463,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
19087,150,25.0,35,0.09523809523809523,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
19088,258,25.8,95,0.1532258064516129,5,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
19089,429,25.235294117647058,80,0.0702576112412178,7,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
19090,107,17.833333333333332,23,0.07476635514018691,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19091,154,25.666666666666668,34,0.08496732026143791,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19092,122,24.4,20,0.10655737704918032,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19093,157,26.166666666666668,31,0.10191082802547771,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19094,54,18.0,23,0.12727272727272726,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19095,77,15.4,21,0.09090909090909091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19096,111,27.75,34,0.17757009345794392,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19097,758,19.94736842105263,264,0.19568151147098514,7,6,6,6,5,5,3,3,2,2,2,1,1,1,1,1,1,1
19098,111,22.2,38,0.16363636363636364,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19099,585,16.25,155,0.10782608695652174,6,5,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1
19100,62,20.666666666666668,14,0.06451612903225806,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19101,146,16.22222222222222,26,0.04861111111111111,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19102,83,20.75,17,0.04819277108433735,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19103,85,17.0,26,0.07317073170731707,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19104,47,15.666666666666666,13,0.06382978723404255,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19105,878,28.322580645161292,238,0.1541135573580533,7,5,5,4,4,4,3,3,3,2,2,2,1,1,1,1,1,1
19106,98,19.6,17,0.07142857142857142,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19107,245,14.411764705882353,84,0.15677966101694915,5,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19108,272,19.428571428571427,88,0.16296296296296298,6,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19109,204,17.0,59,0.10152284263959391,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
19110,137,27.4,28,0.10218978102189781,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19111,339,17.842105263157894,76,0.10059171597633136,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19112,879,20.441860465116278,250,0.1336459554513482,6,5,5,5,5,5,3,3,3,2,2,1,3,3,1,1,1,1
19113,90,15.0,17,0.044444444444444446,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19114,59,19.666666666666668,12,0.05084745762711865,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19115,102,14.571428571428571,24,0.0891089108910891,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
19116,80,26.666666666666668,19,0.11392405063291139,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19117,79,13.166666666666666,14,0.05063291139240506,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19118,48,16.0,13,0.14893617021276595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19119,78,15.6,25,0.16455696202531644,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19120,44,22.0,14,0.20454545454545456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19121,56,14.0,15,0.05454545454545454,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19122,90,22.5,20,0.045454545454545456,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19123,496,19.076923076923077,110,0.09898989898989899,8,5,4,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1
19124,32,16.0,17,0.20689655172413793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19125,191,21.22222222222222,72,0.1348314606741573,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19126,31,15.5,7,0.0967741935483871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19127,621,17.25,167,0.11456628477905073,6,4,4,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1
19128,111,18.5,30,0.1,5,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19129,159,15.9,54,0.0967741935483871,3,3,3,3,2,2,2,2,1,1,1,1,2,1,1,1,1,1
19130,80,26.666666666666668,19,0.1125,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19131,321,24.692307692307693,75,0.0914826498422713,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
19132,254,25.4,45,0.08333333333333333,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19133,146,18.25,43,0.1357142857142857,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19134,65,16.25,18,0.109375,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19135,69,23.0,17,0.14492753623188406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19136,621,23.0,148,0.11544715447154472,5,5,4,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1
19137,70,35.0,15,0.05714285714285714,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
19138,80,26.666666666666668,14,0.0375,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19139,234,16.714285714285715,62,0.12173913043478261,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
19140,411,14.172413793103448,119,0.12990196078431374,5,5,4,4,3,3,2,2,2,2,1,1,2,1,1,1,1,1
19141,126,42.0,28,0.064,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
19142,84,21.0,20,0.09523809523809523,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19143,73,18.25,14,0.05555555555555555,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19144,401,20.05,99,0.11221945137157108,5,5,4,3,3,3,3,2,2,2,1,1,2,2,1,1,1,1
19145,65,16.25,18,0.140625,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19146,47,11.75,14,0.2127659574468085,5,5,5,3,3,3,4,3,3,2,2,2,3,2,2,2,2,2
19147,66,16.5,19,0.12307692307692308,5,4,3,3,2,2,3,3,3,2,2,2,3,3,2,2,2,2
19148,152,13.818181818181818,49,0.08163265306122448,13,9,8,7,7,6,9,6,4,3,3,3,6,3,3,3,3,2
19149,71,35.5,25,0.0,8,7,6,4,4,3,6,4,4,3,3,2,4,4,3,3,2,2
19150,40,20.0,7,0.05,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19151,56,28.0,14,0.12727272727272726,3,3,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1
19152,34,17.0,11,0.12121212121212122,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19153,32,10.666666666666666,10,0.15625,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19154,232,12.88888888888889,25,0.02586206896551724,6,5,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1
19155,31,10.333333333333334,9,0.1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19156,48,24.0,8,0.10416666666666667,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19157,225,32.142857142857146,78,0.17410714285714285,11,9,9,8,8,7,8,7,7,6,6,6,6,6,6,6,6,6
19158,39,19.5,7,0.05128205128205128,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
19159,55,27.5,11,0.16363636363636364,4,4,4,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2
19160,119,29.75,56,0.14414414414414414,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
19161,54,27.0,15,0.14814814814814814,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
19162,74,24.666666666666668,23,0.136986301369863,7,3,3,3,3,2,2,2,2,2,2,1,2,1,1,1,1,1
19163,47,23.5,8,0.06382978723404255,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19164,198,28.285714285714285,83,0.2222222222222222,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
19165,113,28.25,15,0.0,7,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
19166,161,53.666666666666664,20,0.06369426751592357,27,25,2,2,2,2,25,24,2,2,2,2,24,23,2,2,2,2
19167,74,9.25,19,0.14864864864864866,5,5,5,5,2,2,5,5,5,3,2,2,5,5,3,3,2,2
19168,40,13.333333333333334,16,0.175,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1
19169,111,55.5,18,0.14414414414414414,6,6,5,4,3,3,5,4,3,3,3,2,3,3,2,2,2,2
19170,94,18.8,13,0.031914893617021274,6,6,5,5,5,4,5,5,4,4,4,3,5,4,4,3,3,3
19171,183,30.5,106,0.10555555555555556,75,8,6,5,4,3,68,4,3,3,3,3,62,3,3,3,3,3
19172,154,51.333333333333336,27,0.006535947712418301,17,6,5,5,5,4,5,5,4,4,3,3,4,3,3,3,3,3
19173,75,25.0,9,0.0,5,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2
19174,71,7.888888888888889,22,0.09859154929577464,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
19175,54,27.0,17,0.2037037037037037,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
19176,46,23.0,10,0.043478260869565216,5,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2
19177,60,60.0,18,0.16666666666666666,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19178,58,29.0,10,0.07142857142857142,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
19179,54,18.0,24,0.05555555555555555,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19180,80,40.0,15,0.1375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19181,129,43.0,25,0.06976744186046512,8,7,5,4,3,2,3,2,2,2,2,2,2,2,2,2,1,1
19182,37,18.5,10,0.05555555555555555,4,3,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1
19183,34,17.0,16,0.08823529411764706,4,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19184,74,12.333333333333334,7,0.0,5,4,3,3,3,2,3,3,3,3,2,2,3,3,3,2,1,1
19185,183,91.5,22,0.0546448087431694,29,6,5,5,5,4,25,5,4,4,4,3,24,4,4,2,2,2
19186,50,16.666666666666668,9,0.12,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1
19187,341,113.66666666666667,74,0.11764705882352941,35,35,34,10,10,9,35,34,10,10,9,9,34,10,10,9,9,9
19188,92,92.0,16,0.07608695652173914,4,4,3,3,3,3,4,3,3,3,3,2,3,3,3,3,2,1
19189,332,19.529411764705884,68,0.15060240963855423,29,21,17,9,5,4,20,15,6,5,4,3,15,6,5,4,2,2
19190,58,58.0,6,0.034482758620689655,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19191,40,10.0,18,0.10526315789473684,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19192,39,19.5,10,0.10256410256410256,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19193,35,11.666666666666666,11,0.14285714285714285,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19194,52,52.0,14,0.09615384615384616,3,3,2,2,2,1,3,2,2,2,1,1,2,2,2,1,1,1
19195,112,18.666666666666668,36,0.19642857142857142,10,8,6,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5
19196,45,22.5,28,0.38095238095238093,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19197,39,19.5,9,0.07692307692307693,3,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1
19198,52,17.333333333333332,8,0.019230769230769232,3,3,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,1
19199,47,47.0,11,0.14893617021276595,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19200,37,18.5,11,0.17142857142857143,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19201,107,35.666666666666664,43,0.21428571428571427,5,5,4,4,3,3,3,3,3,3,2,2,3,3,2,2,2,2
19202,68,22.666666666666668,15,0.058823529411764705,8,5,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2
19203,48,24.0,9,0.08695652173913043,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
19204,201,15.461538461538462,33,0.06467661691542288,7,5,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
19205,439,439.0,107,0.0774487471526196,20,18,18,17,17,16,18,18,17,16,16,16,18,17,16,16,14,14
19206,45,22.5,7,0.022727272727272728,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1
19207,56,14.0,22,0.14285714285714285,4,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2
19208,48,24.0,13,0.125,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1
19209,414,103.5,145,0.15217391304347827,18,17,15,15,15,15,17,15,15,15,15,15,15,15,15,15,15,15
19210,413,13.766666666666667,166,0.13138686131386862,26,25,25,25,24,24,25,25,24,24,24,23,25,24,24,24,23,23
19211,157,26.166666666666668,36,0.07006369426751592,14,11,9,6,6,6,9,6,6,5,5,5,6,5,5,5,5,5
19212,60,30.0,4,0.03333333333333333,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1
19213,486,44.18181818181818,39,0.0205761316872428,105,102,14,8,6,5,102,97,5,5,5,4,97,95,5,4,4,4
19214,38,12.666666666666666,6,0.05263157894736842,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1
19215,79,26.333333333333332,17,0.11392405063291139,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2
19216,74,14.8,22,0.06756756756756757,4,4,4,3,2,2,3,3,2,2,1,1,3,2,2,1,1,1
19217,59,29.5,14,0.06779661016949153,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19218,91,91.0,20,0.18681318681318682,5,5,5,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3
19219,50,16.666666666666668,7,0.08,3,3,3,2,2,1,3,3,2,1,1,1,3,2,1,1,1,1
19220,104,34.666666666666664,39,0.14705882352941177,5,5,5,5,4,3,5,5,5,4,3,3,5,5,4,3,3,3
19221,57,14.25,13,0.03508771929824561,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19222,42,21.0,10,0.09523809523809523,3,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
19223,50,50.0,10,0.16,3,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
19224,33,11.0,20,0.25,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19225,423,84.6,77,0.02142857142857143,57,57,56,56,56,4,57,56,56,55,51,4,56,55,55,51,51,4
19226,390,65.0,93,0.035897435897435895,50,36,19,16,12,9,30,20,15,12,11,9,19,12,9,9,9,9
19227,31,15.5,11,0.13333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19228,31,15.5,11,0.23333333333333334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19229,43,21.5,11,0.11627906976744186,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1
19230,105,105.0,16,0.08571428571428572,8,5,4,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1
19231,508,508.0,75,0.07874015748031496,38,36,31,30,30,30,36,30,30,30,30,30,30,30,30,30,30,29
19232,54,27.0,16,0.07407407407407407,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19233,33,16.5,13,0.18181818181818182,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19234,37,12.333333333333334,11,0.08333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19235,47,23.5,9,0.02127659574468085,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19236,66,33.0,11,0.045454545454545456,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19237,60,20.0,6,0.06666666666666667,4,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2
19238,60,30.0,18,0.2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19239,44,22.0,12,0.11363636363636363,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19240,96,48.0,18,0.08333333333333333,3,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1
19241,32,16.0,6,0.09375,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19242,68,22.666666666666668,21,0.07352941176470588,4,4,4,3,3,2,2,2,1,1,1,1,2,1,1,1,1,1
19243,58,58.0,25,0.3018867924528302,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1
19244,36,18.0,15,0.17142857142857143,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19245,67,22.333333333333332,17,0.11940298507462686,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19246,51,51.0,8,0.0392156862745098,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19247,32,32.0,13,0.1935483870967742,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19248,149,29.8,41,0.15436241610738255,15,10,10,10,9,7,10,10,9,9,6,5,10,9,9,5,5,5
19249,38,12.666666666666666,10,0.10526315789473684,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1
19250,153,38.25,33,0.125,9,8,5,4,4,4,4,4,3,3,3,2,3,3,2,2,2,2
19251,39,19.5,14,0.23684210526315788,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19252,68,22.666666666666668,18,0.11940298507462686,3,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1
19253,54,27.0,15,0.1111111111111111,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19254,53,26.5,19,0.20754716981132076,5,3,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1
19255,49,24.5,14,0.08163265306122448,3,3,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1
19256,36,12.0,13,0.1388888888888889,3,3,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1
19257,88,88.0,8,0.06818181818181818,5,5,5,4,2,2,5,4,3,1,1,1,4,3,1,1,1,1
19258,119,59.5,32,0.059322033898305086,7,4,4,4,4,4,4,4,4,3,2,2,4,3,3,1,1,1
19259,52,13.0,9,0.058823529411764705,5,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
19260,45,15.0,12,0.044444444444444446,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
19261,36,12.0,10,0.1111111111111111,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19262,72,36.0,19,0.11428571428571428,6,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2
19263,92,92.0,18,0.06741573033707865,5,4,4,3,3,3,4,4,3,3,3,3,4,3,3,3,3,3
19264,55,18.333333333333332,12,0.10909090909090909,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19265,66,9.428571428571429,20,0.09375,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
19266,53,17.666666666666668,19,0.1320754716981132,5,4,4,3,2,1,4,3,2,2,2,1,2,2,2,2,2,1
19267,70,17.5,12,0.014285714285714285,7,5,3,2,1,1,5,2,2,2,1,1,2,2,1,1,1,1
19268,69,17.25,11,0.028985507246376812,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
19269,67,67.0,21,0.11940298507462686,5,5,4,4,3,3,3,3,3,3,3,2,3,3,2,2,2,2
19270,52,26.0,12,0.09615384615384616,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19271,66,22.0,22,0.16666666666666666,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1
19272,40,20.0,28,0.14285714285714285,5,3,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1
19273,71,71.0,16,0.09859154929577464,5,4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,1,1
19274,68,22.666666666666668,15,0.04411764705882353,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2
19275,56,28.0,7,0.07142857142857142,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19276,38,12.666666666666666,12,0.10810810810810811,3,3,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1
19277,84,9.333333333333334,37,0.21428571428571427,4,4,3,3,2,2,2,2,2,2,2,1,2,1,1,1,1,1
19278,51,25.5,5,0.0392156862745098,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19279,64,21.333333333333332,11,0.0967741935483871,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19280,133,66.5,36,0.06870229007633588,13,8,8,7,5,4,5,4,4,4,3,3,4,3,3,3,2,2
19281,91,91.0,17,0.10227272727272728,4,4,3,3,2,2,4,3,2,2,2,1,3,2,2,1,1,1
19282,405,27.0,106,0.1382716049382716,47,35,31,30,19,16,30,30,30,29,17,16,30,28,26,17,16,14
19283,37,12.333333333333334,8,0.10810810810810811,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19284,153,76.5,30,0.16666666666666666,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
19285,401,80.2,8,0.0,41,36,6,2,2,1,36,29,6,5,2,1,29,24,6,5,5,2
19286,48,24.0,10,0.0625,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
